incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,day_of_week
INC003814,arson,south,Hillcrest,NY,1236 Main St,,56.0787,2023-07-30 06:38:29,OFF0134,Anthony,Miller,4319.0,SUS00798,Chris,Nguyen,54.0,unknown,Black,VIC00015,Mary,Green,,male,550-541-1440,Unarmed,unknown,Investgation,arrest made,3.0,42763.93,no,Incident at 1236 Main St. Officer responded at scene.,Sunday
INC004788,arson,north,Riverside,FL,2857 River Rd,25.51973,-81.19995,2021-01-20 14:20:34,OFF0021,David,Martin,7824.0,SUS00494,Robert,Johnson,,female,Other,VIC00057,Chris,Jones,17.0,male,849-190-3862,hands,low,OPEN,warning,0.0,30292.5,yes,Incident at 2857 River Rd. Officer responded at scene.,Wednesday
INC002326,burglary,southeast,Centerville,CA,3009 Sunset Blvd,37.24435,-101.260241,2022-12-06 19:47:02,OFF0029,LINDA,Hall,4763.0,SUS00119,Richard,Torres,,unknown,Other,VIC00368,Emily,Wright,78.0,unknown,,Hands/Feet,medium,closed,Dismissed,4.0,44487.62,yes,Incident at 3009 Sunset Blvd. Officer responded at scene.,Tuesday
INC003284,vandalism,northwest,Springfield,AZ,9864 Oak Ave,32.860882,-120.725329,2020-09-20 17:21:32,OFF0127,Susan,Allen,4987.0,,,,,unknown,unknown,VIC00673,Susan,Lee,31.0,unknown,689-879-5331,unknown,unknown,open,Dismissed,2.0,38672.02,no,Incident at 9864 Oak Ave. Officer responded at scene.,Sunday
INC004447,cyber crime,northwest,Springfield,GA,956 Oak Ave,44.998088,-96.368565,2023-10-25 09:33:26,OFF0009,Jessica,Torres,3178.0,,,,,unknown,unknown,VIC00503,Jessica,White,21.0,unknown,364-900-6397,Firearm,high,Pendng,Dismissed,,47685.47,no,Incident at 956 Oak Ave. Officer responded at scene.,Wednesday
INC001537,dui,west,Centerville,NC,4498 Elm Blvd,34.150807,-86.915354,2020-05-28 01:47:04,OFF0002,Emily,Anderson,5830.0,SUS00775,Susan,Williams,36.0,female,Unknown,VIC00412,Linda,Green,30.0,other,823-941-2183,Blunt Object,high,under investigation,unknown,0.0,30428.28,no,Incident at 4498 Elm Blvd. Officer responded at scene.,Thursday
INC001898,kidnapping,central,Fairview,PA,726 Elm Blvd,44.758417,-73.392365,2023-09-08 03:41:57,OFF0017,Thomas,White,4380.0,SUS00157,Anthony,Taylor,62.0,female,white,VIC00906,Mary,Walker,,male,558-893-4878,Firearm,medium,unknown,Case Dismissed,2.0,,yes,Incident at 726 Elm Blvd. Officer responded at scene.,Friday
INC000996,homicide,south,Lakewood,CA,3532 Washington Ave,28.473555,-91.213638,2022-04-19 20:22:51,OFF0050,Charles,Scott,,SUS00108,James,Scott,57.0,male,Unknown,VIC01000,Susan,Moore,72.0,female,(280) -54-5-1997,Bat,medium,Open,Case Dismissed,0.0,15517.92,yes,,Tuesday
INC95018,dui,west,Riverside,GA,5999 Washington Ave,31.009355,-99.629895,2022-05-28 07:23:58,OFF0070,Jennifer,Scott,8900.0,,,,,unknown,unknown,VIC00461,Thomas,Nguyen,,male,245-573-6428,blunt object,high,Open,unknown,5.0,48652.95,yes,,Saturday
INC000986,vandalism,central,Fairview,CA,3811 Lincoln St,135.8913,-111.930795,,OFF0065,Richard,Thomas,1371.0,,,,,unknown,unknown,VIC00264,Thomas,Thomas,15.0,other,,Pistol,critical,Under Investigation,unknown,,35483.75,no,Incident at 3811 Lincoln St. Officer responded at scene.,
INC004930,vandalism,west,Centerville,CA,6533 Park Rd,31.760326,-92.161232,2022-08-04 02:15:09,OFF0020,Karen,Torres,5078.0,,,,,unknown,unknown,VIC00101,Susan,Smith,45.0,unknown,702-543-8596,Rifle,medium,closed,unknown,5.0,26574.75,unknown,,Thursday
INC003982,cyber crime,southeast,Springfield,FL,8634 River Rd,43.647338,-118.332392,2022-10-02 10:45:59,OFF0122,James,Martin,9438.0,SUS00415,Michelle,Hill,42.0,female,Asian,VIC00407,Patricia,Wilson,80.0,unknown,,blunt object,high,unknown,Arres Made,3.0,12178.58,unknown,Incident at 8634 River Rd. Officer responded at scene.,Sunday
INC001196,dui,northwest,Maplewood,IL,7779 Park Rd,43.198136,-117.658187,2023-06-13 19:21:07,OFF0116,Thomas,Scott,6291.0,SUS00301,Barbara,Flores,45.0,unknown,hispanic,VIC00024,Thomas,Scott,53.0,unknown,5476659315,KNIFE,low,under investigation,arrest made,3.0,14178.86,no,Incident at 7779 Park Rd. Officer responded at scene.,Tuesday
INC003569,cyber crime,southwest,Riverside,FL,4910 Cedar Lane,30.356633,-111.470289,2018-06-15 21:23:18,OFF0017,Ashley,Lee,5226.0,SUS00280,Mark,Miller,33.0,female,Other,VIC00734,Jessica,Lee,27.0,male,4985167531,Unarmed,critical,Open,arrest made,5.0,25457.21,no,Incident at 4910 Cedar Lane. Officer responded at scene.,Friday
INC000934,arson,northeast,Springfield,NC,4675 Lincoln St,,-107.364507,2020-06-23 04:46:38,OFF0067,Joseph,Wilson,4051.0,,,,,unknown,unknown,VIC00142,William,Taylor,29.0,male,774-521-2044,Knife,critical,closed,unknown,3.0,41360.73,yes,Incident at 4675 Lincoln St. Officer responded at scene.,Tuesday
INC003843,assault,south,Centerville,NC,2149 Main St,,-101.577124,,OFF0130,Richard,Green,7264.0,SUS00284,Barbara,Jackson,20.0,female,Asian,VIC00842,Richard,Taylor,43.0,unknown,6059557008,Blunt Object,high,unknown,unknown,4.0,26525.51,no,Incident at 2149 Main St. Officer responded at scene.,
INC003035,cyber crime,central,Riverside,PA,549 Maple Dr,104.2781,-95.310967,2024-10-21 09:22:34,OFF0040,Emily,Nguyen,4559.0,,,,,unknown,unknown,VIC00990,Donna,Young,83.0,female,,Bat,medium,Open,unknown,0.0,25749.66,yes,,Monday
INC003595,sexual assault,south,Hillcrest,TX,4443 Elm Blvd,41.75946,,2020-10-06 21:45:44,OFF0046,Donna,Jackson,3520.0,SUS00646,Nancy,Brown,75.0,female,unknown,VIC00002,Jessica,Wright,63.0,male,504-611-1288,hands,critical,CLOSED,Case Dismissed,0.0,7592.42,yes,Incident at 4443 Elm Blvd. Officer responded at scene.,Tuesday
INC003836,kidnapping,north,Oakdale,PA,6308 Main St,44.625331,-88.419745,2024-09-17 09:00:33,OFF0113,Thomas,Johnson,5397.0,,,,,unknown,unknown,VIC00747,William,Miller,38.0,other,,Gun,medium,OPEN,arrest made,2.0,45511.69,yes,Incident at 6308 Main St. Officer responded at scene.,Tuesday
INC002392,robbery,west,Centerville,AZ,6851 Park Rd,30.553196,-118.932335,2021-11-29 07:24:57,OFF0032,Ashley,Moore,7465.0,SUS00523,Thomas,Allen,,female,unknown,VIC00009,Susan,Moore,46.0,female,,KNIFE,low,open,Warning Issued,5.0,40661.57,no,Incident at 6851 Park Rd. Officer responded at scene.,Monday
INC001198,vandalism,midtown,Riverside,CA,9297 Main St,25.493161,-78.099065,2018-09-14 02:01:21,OFF0001,Mary,Smith,4362.0,SUS00172,Richard,Jackson,69.0,female,hispanic,,,,,unknown,,Bat,medium,OPEN,unknown,5.0,,no,Incident at 9297 Main St. Officer responded at scene.,Friday
INC003839,dui,central,Riverside,PA,4975 Elm Blvd,31.297371,-97.374777,2024-04-06 12:56:47,OFF0063,Carol,Anderson,1568.0,SUS00403,William,White,68.0,unknown,Asian,VIC00645,Robert,Torres,23.0,male,672-305-8466,Firearm,high,CLOSED,Case Dismissed,0.0,,no,Incident at 4975 Elm Blvd. Officer responded at scene.,Saturday
INC000660,dui,south,Oakdale,NC,3684 Elm Blvd,25.841442,-80.37148,2024-10-04 08:21:51,OFF0009,Charles,Flores,9435.0,SUS00241,William,Lee,24.0,unknown,unknown,VIC00709,Emily,Moore,79.0,male,6198003883,unknown,medium,Open,warning,2.0,33659.88,yes,Incident at 3684 Elm Blvd. Officer responded at scene.,Friday
INC002366,cyber crime,west,Lakewood,CA,2372 River Rd,44.481732,-120.612276,2024-12-21 06:55:58,OFF0106,Michelle,Anderson,6635.0,SUS00560,Linda,Lee,48.0,male,unknown,VIC00520,Joseph,Garcia,11.0,male,215-106-4051,KNIFE,medium,Investgation,unknown,0.0,14299.33,yes,Incident at 2372 River Rd. Officer responded at scene.,Saturday
INC004748,drug offense,north,Riverside,NC,7301 Sunset Blvd,47.090404,-73.137584,2021-08-25 10:25:08,OFF0006,Mark,Nguyen,7724.0,SUS00353,Jessica,Jones,34.0,female,hispanic,VIC00784,Ashley,Hall,48.0,female,559-663-9416,Pistol,medium,unknown,Arrest Made,3.0,22580.97,yes,Incident at 7301 Sunset Blvd. Officer responded at scene.,Wednesday
INC003645,dui,north,Springfield,IL,4400 Elm Blvd,30.010699,-119.794094,2019-05-07 06:21:08,OFF0135,Karen,Harris,1354.0,SUS00376,William,Thomas,38.0,female,hispanic,VIC00332,Robert,Jones,87.0,female,(418) -41-8-2717,unknown,high,Pending,Arrest Made,0.0,7182.07,unknown,,Tuesday
INC001342,robbery,west,Lakewood,TX,3561 Lincoln St,38.286207,-86.544726,,OFF0139,David,Green,9311.0,SUS00124,Jennifer,Harris,29.0,male,White,VIC00177,Daniel,Wilson,89.0,female,601-968-2525,Knife,low,Investgation,No Arrest,4.0,41144.39,no,Incident at 3561 Lincoln St. Officer responded at scene.,
INC001726,arson,south,Maplewood,OH,5910 River Rd,,-84.880363,2019-10-28 01:52:43,OFF0050,Richard,Hill,6751.0,SUS00287,Patricia,Walker,36.0,male,Other,VIC00252,Charles,Harris,57.0,female,5017515028,unknown,critical,Pending,Case Dismissed,1.0,40676.63,no,Incident at 5910 River Rd. Officer responded at scene.,Monday
INC000470,vandalism,north,Oakdale,IL,8357 Washington Ave,141.6953,-103.681535,2024-02-06 04:10:52,OFF0146,Joseph,Harris,5075.0,SUS00531,Daniel,Thomas,,other,Asian,VIC00984,Jessica,Johnson,,female,(674) -71-8-9666,unknown,low,Resolved,No Arrest,1.0,18641.66,yes,Incident at 8357 Washington Ave. Officer responded at scene.,Tuesday
INC003070,cyber crime,southeast,Lakewood,AZ,9624 Oak Ave,45.49402,-121.876904,2023-02-22 06:22:11,OFF0012,Donna,Moore,1551.0,SUS00708,Joseph,Green,18.0,male,unknown,VIC00158,Mark,Flores,89.0,male,8653763724,Rifle,critical,Resolved,Arrest Made,4.0,34437.19,no,,Wednesday
INC000010,homicide,west,Centerville,FL,1390 Cedar Lane,36.855396,-89.087076,2020-11-07 09:26:53,OFF0024,Anthony,Scott,4848.0,SUS00689,Donna,Miller,24.0,male,White,VIC00251,Nancy,Hill,19.0,male,624-744-4185,Bat,critical,open,Case Dismissed,1.0,32802.9,yes,Incident at 1390 Cedar Lane. Officer responded at scene.,Saturday
INC001031,burglary,south,Lakewood,NC,7437 Elm Blvd,38.695103,-79.487545,2021-10-24 01:03:00,OFF0084,Susan,Flores,2874.0,SUS00160,Joseph,Johnson,56.0,male,hispanic,VIC00781,Matthew,Green,37.0,male,918-123-3960,firearm,medium,Closed,warning,3.0,21470.84,yes,Incident at 7437 Elm Blvd. Officer responded at scene.,Sunday
INC003647,trespassing,north,Centerville,GA,6408 Oak Ave,43.117125,65.9767,2018-05-17 19:08:02,OFF0103,James,Allen,7064.0,SUS00321,Thomas,White,64.0,female,unknown,VIC00604,Daniel,Brown,,unknown,447-163-8294,Hands/Feet,low,Investgation,No Arrest,0.0,26770.46,unknown,Incident at 6408 Oak Ave. Officer responded at scene.,Thursday
INC000610,theft,central,Springfield,GA,5918 River Rd,25.031362,-83.268312,2024-09-27 20:30:02,OFF0013,Donna,Flores,7330.0,,,,,unknown,unknown,VIC00677,Joseph,Martin,37.0,female,,hands,medium,Investgation,arrest made,3.0,,no,,Friday
INC001889,robbery,north,Riverside,FL,4562 Maple Dr,33.450732,-115.957129,2021-02-14 00:06:09,OFF0017,Linda,Torres,3087.0,SUS00167,Jessica,Jackson,69.0,male,White,VIC00617,James,Brown,71.0,unknown,,Rifle,high,Resolved,unknown,,36220.95,yes,Incident at 4562 Maple Dr. Officer responded at scene.,Sunday
INC001515,arson,central,Maplewood,GA,9898 Cedar Lane,33.91018,-73.184778,2020-10-19 01:37:36,OFF0068,John,Allen,2115.0,SUS00185,Daniel,Garcia,24.0,unknown,BLACK,VIC00977,Matthew,Lee,20.0,male,769-285-2963,Unarmed,low,Under Investigation,Arres Made,2.0,41159.59,no,Incident at 9898 Cedar Lane. Officer responded at scene.,Monday
INC002876,theft,northeast,Hillcrest,NY,8745 Main St,36.095117,-102.705313,,OFF0141,Donna,Scott,4978.0,SUS00447,Carol,Thompson,,female,Asian,VIC00664,Donna,Anderson,84.0,unknown,544-753-6619,unknown,low,unknown,Dismissed,0.0,43666.16,no,,
INC000924,cyber crime,southeast,Oakdale,NY,1282 Cedar Lane,37.971411,-86.143534,2022-05-24 00:34:59,OFF0022,Michael,White,3190.0,SUS00782,Emily,Miller,48.0,unknown,White,VIC00313,Chris,Davis,10.0,male,(857) -63-7-4765,hands,critical,Closed,unknown,0.0,20092.05,no,Incident at 1282 Cedar Lane. Officer responded at scene.,Tuesday
INC002689,arson,south,Riverside,PA,1730 River Rd,28.892064,,2023-02-05 01:24:45,OFF0069,Mary,Green,6200.0,SUS00205,Anthony,Walker,52.0,female,BLACK,VIC00772,Sarah,White,48.0,female,775-553-7139,Bat,low,Investgation,No Arrest,1.0,21175.29,yes,,Sunday
INC002901,trespassing,northeast,Centerville,NY,4313 Lincoln St,38.148345,-96.593169,2022-11-25 13:51:20,OFF0122,Ashley,Miller,3704.0,SUS00016,John,Miller,43.0,male,Other,VIC00393,Anthony,Walker,46.0,male,254-640-6044,unknown,critical,Closed,NO ARREST,1.0,32878.69,yes,Incident at 4313 Lincoln St. Officer responded at scene.,Friday
INC000029,domestic violence,midtown,Oakdale,AZ,9509 Washington Ave,46.947324,-83.576106,2018-05-08 10:52:30,OFF0116,Carol,Torres,4084.0,SUS00330,Thomas,Jones,,male,Black,VIC00831,David,Allen,20.0,female,861-276-1641,blunt object,low,CLOSED,warning,4.0,26137.4,yes,Incident at 9509 Washington Ave. Officer responded at scene.,Tuesday
INC001412,cyber crime,west,Riverside,NC,7598 Maple Dr,39.395748,-88.656727,2018-04-10 09:58:03,OFF0117,Sarah,Jones,2215.0,SUS00516,Karen,Lee,16.0,female,BLACK,VIC00929,Chris,Johnson,52.0,female,570-479-4823,hands,critical,Open,Arrest Made,1.0,21772.4,no,,Tuesday
INC004236,sexual assault,south,Riverside,GA,2770 Sunset Blvd,45.425665,-95.709747,2024-03-12 07:06:14,OFF0107,James,Green,4508.0,SUS00516,Mark,Young,24.0,male,Hispanic,VIC00582,Emily,Moore,79.0,male,870-357-6843,Pistol,high,Pendng,Arres Made,0.0,16581.17,no,Incident at 2770 Sunset Blvd. Officer responded at scene.,Tuesday
INC004032,robbery,southwest,Centerville,NC,3059 Elm Blvd,32.686286,-83.743824,2021-09-05 09:45:33,OFF0081,Richard,Young,,SUS00603,Anthony,Anderson,47.0,male,white,VIC00823,Mark,Hall,88.0,unknown,719-840-3956,Firearm,low,unknown,Arres Made,4.0,4122.05,yes,Incident at 3059 Elm Blvd. Officer responded at scene.,Sunday
INC001875,cyber crime,southeast,Lakewood,GA,9804 Sunset Blvd,25.146732,84.528,2024-04-21 00:34:15,OFF0104,  Thomas  ,Young,,,,,,unknown,unknown,VIC00093,Karen,Taylor,81.0,female,747-441-4585,KNIFE,critical,unknown,Warning Issued,4.0,18492.52,unknown,Incident at 9804 Sunset Blvd. Officer responded at scene.,Sunday
INC000091,sexual assault,north,Oakdale,GA,6893 Maple Dr,45.120959,-85.722574,2021-08-25 17:17:51,OFF0059,Donna,Harris,7246.0,SUS00359,Emily,Green,63.0,female,unknown,VIC00590,Robert,Wilson,71.0,male,438-979-2373,Gun,critical,under investigation,NO ARREST,2.0,9451.05,yes,Incident at 6893 Maple Dr. Officer responded at scene.,Wednesday
INC002684,dui,north,Maplewood,AZ,4986 Park Rd,40.11766,-72.679703,2023-09-20 03:18:33,OFF0108,Ashley,Scott,3373.0,SUS00406,Donna,Anderson,73.0,male,Unknown,VIC00977,David,Young,,unknown,886-443-3242,unknown,critical,Open,Case Dismissed,0.0,37136.63,yes,Incident at 4986 Park Rd. Officer responded at scene.,Wednesday
INC002679,fraud,west,Maplewood,PA,6929 Oak Ave,39.294335,-103.864756,2021-04-29 04:41:06,OFF0019,Linda,Garcia,6783.0,,,,,unknown,unknown,VIC00794,Joseph,Torres,76.0,unknown,(227) -36-3-7373,unknown,critical,Open,NO ARREST,,,no,Incident at 6929 Oak Ave. Officer responded at scene.,Thursday
INC004781,arson,south,Centerville,GA,3356 Lincoln St,34.462837,-72.966896,2022-04-13 03:34:04,OFF0064,Mark,Davis,5584.0,SUS00291,Charles,Scott,19.0,unknown,BLACK,VIC00534,Robert,Martin,74.0,unknown,935-578-3714,Bat,medium,open,warning,1.0,6924.7,no,Incident at 3356 Lincoln St. Officer responded at scene.,Wednesday
INC004082,robbery,central,Lakewood,NY,1043 Oak Ave,29.646489,-108.757959,2020-11-19 00:14:20,OFF0046,Richard,Taylor,2859.0,SUS00355,Sarah,Martin,72.0,male,white,VIC00467,Michelle,Flores,87.0,female,952-419-1645,Firearm,medium,Open,Case Dismissed,0.0,24593.65,yes,Incident at 1043 Oak Ave. Officer responded at scene.,Thursday
INC003677,homicide,midtown,Centerville,AZ,8924 Washington Ave,36.734631,-111.143639,2022-10-17 11:09:54,OFF0079,  Barbara  ,Young,9382.0,SUS00293,John,Wilson,,female,Hispanic,VIC00929,Sarah,Green,84.0,female,383-975-2268,unknown,high,Closed,Arres Made,3.0,26666.38,no,Incident at 8924 Washington Ave. Officer responded at scene.,Monday
INC004731,cyber crime,east,Springfield,NY,7591 Cedar Lane,38.843894,-112.904285,2019-09-06 17:53:46,OFF0013,Donna,Williams,6833.0,SUS00473,Chris,Johnson,58.0,unknown,Unknown,VIC00452,Carol,Walker,51.0,female,653-760-6187,unknown,critical,OPEN,unknown,3.0,,yes,,Friday
INC003983,vandalism,central,Hillcrest,CA,1973 River Rd,,-75.830495,2023-05-04 21:55:02,OFF0063,Michelle,Williams,8338.0,SUS00483,Richard,Davis,,male,Other,VIC00314,Linda,Jackson,36.0,male,,hands,low,Pendng,Warning Issued,5.0,13082.74,no,,Thursday
INC001586,dui,south,Oakdale,AZ,8557 Lincoln St,32.85727,-78.972644,2021-10-06 19:39:37,OFF0038,Karen,Johnson,7392.0,SUS00247,Richard,Hall,49.0,other,Other,VIC00535,Donna,Scott,,unknown,7042064566,Blunt Object,medium,unknown,arrest made,5.0,25755.6,yes,Incident at 8557 Lincoln St. Officer responded at scene.,Wednesday
INC003630,sexual assault,south,Fairview,PA,9935 Washington Ave,27.392792,-114.018518,2018-02-28 11:07:04,OFF0071,Linda,Brown,,SUS00687,James,Scott,55.0,male,Asian,VIC00340,Mary,Nguyen,58.0,male,388-146-5766,Hands/Feet,unknown,Closed,arrest made,1.0,13753.44,yes,,Wednesday
INC004004,theft,southeast,Oakdale,OH,6224 Lincoln St,27.834742,-93.083891,2023-07-01 06:48:00,OFF0145,Chris,Lee,9179.0,SUS00354,Linda,Walker,,unknown,Hispanic,VIC00125,Nancy,Walker,75.0,unknown,,Pistol,high,under investigation,arrest made,2.0,48117.54,unknown,Incident at 6224 Lincoln St. Officer responded at scene.,Saturday
INC000202,domestic violence,midtown,Maplewood,NY,6942 Elm Blvd,190.9687,-117.219301,2021-03-19 00:56:05,OFF0033,Emily,Miller,7560.0,,,,,unknown,unknown,VIC00402,Emily,Thompson,87.0,female,279-936-8674,Unarmed,medium,unknown,unknown,3.0,41362.68,yes,,Friday
INC004182,arson,northwest,Fairview,FL,6381 Park Rd,,-103.135369,2024-02-14 23:44:04,OFF0094,Mark,Martin,1551.0,SUS00500,Michael,Jones,45.0,unknown,white,VIC00038,Susan,Flores,24.0,female,232-564-4798,Unarmed,critical,Resolved,arrest made,2.0,9879.59,yes,Incident at 6381 Park Rd. Officer responded at scene.,Wednesday
INC004910,vandalism,west,Oakdale,PA,2113 Oak Ave,45.085284,-120.936864,2019-12-01 10:10:01,OFF0141,Michelle,Jackson,8127.0,SUS00784,Sarah,Flores,48.0,female,Hispanic,VIC00491,Sarah,White,79.0,unknown,(574) -33-9-3235,Hands/Feet,critical,Pending,Arres Made,0.0,36955.94,no,Incident at 2113 Oak Ave. Officer responded at scene.,Sunday
INC003762,arson,southeast,Lakewood,PA,5817 Lincoln St,30.016833,-112.492833,2023-07-28 17:00:19,OFF0129,Matthew,Green,9471.0,SUS00010,Karen,Thomas,51.0,male,asian,VIC00413,Donna,Harris,78.0,female,875-253-7454,blunt object,high,Closed,unknown,4.0,34773.37,no,Incident at 5817 Lincoln St. Officer responded at scene.,Friday
INC001127,trespassing,east,Maplewood,TX,2191 Cedar Lane,47.88249,-72.246141,,OFF0086,Robert,Allen,6919.0,SUS00736,Joseph,Torres,74.0,male,white,VIC00118,Linda,Jones,10.0,female,384-262-8587,Hands/Feet,medium,Pending,unknown,0.0,25024.33,yes,,
INC002045,trespassing,north,Lakewood,GA,871 Oak Ave,40.399859,-83.092116,2020-12-16 03:44:13,OFF0078,Jessica,Lee,7564.0,SUS00413,Barbara,Green,49.0,unknown,Unknown,VIC00999,Chris,Smith,23.0,other,412-878-2042,Rifle,unknown,Pendng,NO ARREST,3.0,8072.44,no,Incident at 871 Oak Ave. Officer responded at scene.,Wednesday
INC001706,homicide,northwest,Springfield,CA,5775 Main St,46.052892,-99.748549,2018-12-24 00:00:00,OFF0093,Anthony,Thomas,7627.0,SUS00216,Daniel,Taylor,42.0,female,asian,VIC00681,John,Johnson,,unknown,820-968-9059,KNIFE,low,under investigation,unknown,1.0,30969.22,yes,Incident at 5775 Main St. Officer responded at scene.,Monday
INC97073,assault,west,Maplewood,TX,490 Elm Blvd,30.767432,-92.706313,,OFF0082,Susan,Thomas,6519.0,SUS00074,Sarah,Walker,29.0,other,BLACK,VIC00093,Jennifer,Walker,72.0,female,640-550-8236,hands,high,Under Investigation,Case Dismissed,4.0,1780.71,yes,Incident at 490 Elm Blvd. Officer responded at scene.,
INC94968,cyber crime,southeast,Riverside,OH,5564 Maple Dr,27.094744,-105.776733,2021-01-15 01:22:01,OFF0095,Jennifer,Lee,7949.0,SUS00263,David,Jones,23.0,female,hispanic,VIC00204,Barbara,Jones,43.0,male,,Knife,unknown,Under Investigation,Arrest Made,1.0,30860.92,unknown,Incident at 5564 Maple Dr. Officer responded at scene.,Friday
INC003601,dui,northeast,Hillcrest,NC,875 Washington Ave,44.282873,-73.849511,2022-11-04 02:51:43,OFF0112,Nancy,Lee,2866.0,SUS00582,Daniel,Miller,62.0,male,unknown,VIC00365,Emily,Williams,33.0,unknown,260-449-6540,Gun,medium,Closed,Warning Issued,1.0,33632.2,yes,Incident at 875 Washington Ave. Officer responded at scene.,Friday
INC003115,homicide,central,Riverside,PA,5897 River Rd,25.534968,-90.078086,2024-09-09 09:58:40,OFF0088,Matthew,Wright,2991.0,SUS00013,Anthony,Williams,69.0,male,Black,VIC00986,Richard,White,65.0,male,2738693693,Unarmed,medium,unknown,unknown,1.0,20504.35,yes,Incident at 5897 River Rd. Officer responded at scene.,Monday
INC002349,assault,east,Hillcrest,NY,989 Lincoln St,27.523842,-82.060248,2023-11-24 04:16:59,OFF0014,Richard,Harris,8258.0,SUS00263,Daniel,Flores,18.0,male,unknown,VIC00001,Carol,Anderson,62.0,female,327-193-4594,Knife,unknown,Investgation,unknown,2.0,36749.58,yes,Incident at 989 Lincoln St. Officer responded at scene.,Friday
INC002149,vandalism,west,Springfield,AZ,6673 Maple Dr,37.887493,-108.996272,2024-01-18 11:51:32,OFF0074,Emily,Thompson,9344.0,SUS00498,Donna,Wright,32.0,unknown,asian,VIC00801,Emily,Thompson,55.0,male,608-575-9411,Blunt Object,low,OPEN,NO ARREST,2.0,41901.9,no,Incident at 6673 Maple Dr. Officer responded at scene.,Thursday
INC000157,fraud,northwest,Fairview,OH,130 Cedar Lane,45.704796,-90.259145,2019-04-02 06:48:37,OFF0104,Joseph,Walker,4360.0,SUS00558,Nancy,Walker,,unknown,white,VIC00909,Chris,Thomas,35.0,female,286-137-9805,Pistol,high,unknown,Warning Issued,4.0,49596.2,yes,Incident at 130 Cedar Lane. Officer responded at scene.,Tuesday
INC004472,dui,north,Riverside,CA,9497 Cedar Lane,32.096676,-97.173794,2022-08-12 12:41:49,OFF0042,Michael,Lee,9602.0,SUS00755,Richard,Smith,65.0,female,unknown,VIC00246,Carol,Anderson,34.0,unknown,(916) -98-5-6578,unknown,critical,Pending,Arres Made,5.0,19705.28,yes,Incident at 9497 Cedar Lane. Officer responded at scene.,Friday
INC000569,trespassing,midtown,Riverside,FL,6662 Lincoln St,44.726801,-90.906542,2020-11-26 04:56:15,OFF0040,Mary,Jackson,6026.0,,,,,unknown,unknown,VIC00633,Donna,Brown,12.0,female,307-811-7265,Bat,low,Resolved,No Arrest,0.0,2943.67,yes,Incident at 6662 Lincoln St. Officer responded at scene.,Thursday
INC000313,vandalism,southeast,Oakdale,NC,3507 River Rd,,-109.774211,2020-01-26 16:58:52,OFF0043,David,Garcia,6359.0,SUS00608,John,Brown,20.0,female,unknown,VIC00009,Jessica,Harris,21.0,male,,Knife,low,CLOSED,Warning Issued,0.0,,no,Incident at 3507 River Rd. Officer responded at scene.,Sunday
INC004921,dui,northeast,Lakewood,OH,9822 Maple Dr,40.329349,-103.564967,2022-08-01 20:19:21,OFF0136,Barbara,Davis,,SUS00001,Charles,Harris,,female,asian,VIC00532,Karen,Hall,44.0,unknown,(973) -57-7-3848,Firearm,unknown,Investgation,Arrest Made,,140.7,yes,Incident at 9822 Maple Dr. Officer responded at scene.,Monday
INC004955,dui,midtown,Oakdale,OH,8443 River Rd,39.039463,-115.845084,2020-11-18 17:29:43,OFF0050,Robert,Young,6540.0,SUS00240,Jennifer,Scott,,unknown,hispanic,VIC00355,Mark,Garcia,33.0,other,,unknown,critical,unknown,warning,3.0,6107.78,unknown,Incident at 8443 River Rd. Officer responded at scene.,Wednesday
INC002398,sexual assault,southwest,Maplewood,PA,7885 Sunset Blvd,34.053177,-95.253887,2023-02-13 13:42:58,OFF0037,William,Johnson,7361.0,SUS00323,Carol,Walker,33.0,other,Black,VIC00931,Mark,Johnson,30.0,female,522-347-4523,KNIFE,medium,Open,Case Dismissed,5.0,29903.61,yes,Incident at 7885 Sunset Blvd. Officer responded at scene.,Monday
INC000989,arson,northeast,Oakdale,FL,7310 Washington Ave,30.736343,,2022-09-27 02:31:00,OFF0122,Sarah,Harris,7265.0,SUS00337,Robert,Davis,34.0,male,Black,VIC00290,Mark,Miller,67.0,female,874-999-1106,unknown,medium,unknown,Warning Issued,3.0,40922.5,unknown,Incident at 7310 Washington Ave. Officer responded at scene.,Tuesday
INC002756,domestic violence,west,Hillcrest,AZ,3310 Cedar Lane,27.573109,-111.966802,2024-07-05 00:12:47,OFF0047,joseph,Flores,9611.0,,,,,unknown,unknown,VIC00889,Joseph,Walker,13.0,male,962-719-7693,blunt object,medium,CLOSED,unknown,2.0,24812.41,yes,Incident at 3310 Cedar Lane. Officer responded at scene.,Friday
INC001396,domestic violence,northeast,Hillcrest,FL,7263 Maple Dr,29.378881,-89.880035,2021-04-22 05:14:22,OFF0075,Michelle,Martin,7493.0,SUS00196,Ashley,Jones,18.0,unknown,Black,VIC00865,Matthew,Smith,60.0,female,530-899-4230,KNIFE,high,Pending,Arres Made,5.0,47553.26,no,,Thursday
